['KEI.NS', 44.74, 4304.5, 4825.9, 2267.85, 57.43, 4668.14, 5049.84, 4309.27, 8.45, 4668.14, 5049.84, 4309.27, 8.45, 5868.21, 7471.04, 4304.5, 36.33, 5868.21, 7471.04, 4304.5, 36.33, 731.28, 3062.22, 858.99, -80.04, 'NA', 'Sell', 'Buy', 'Buy', 'Buy', 'N']
['GLS.NS', 14.0, 998.6, 998.6, 588.34, 79.22, 1086.15, 1177.1, 999.97, 8.77, 1086.15, 1177.1, 999.97, 8.77, 1050.2, 1104.03, 997.74, 5.17, 1050.2, 1104.03, 997.74, 5.17, 411.9, 639.01, 422.74, -57.67, 'NA', 'Sell', 'Buy', 'Buy', 'Buy', 'N']
['NMDC.NS', 29.21, 229.63, 282.2, 106.07, 46.81, 261.49, 295.58, 230.11, 13.88, 261.49, 295.58, 230.11, 13.88, 241.92, 254.22, 229.63, 5.35, 241.92, 254.22, 229.63, 5.35, 74.88, 149.26, 78.87, -65.65, 'NA', 'Sell', 'Sell', 'Buy', 'Sell', 'N']
['IRCTC.NS', 39.2, 924.4, 1126.0, 633.45, 26.71, 1013.14, 1106.75, 925.08, 9.6, 1013.14, 1106.75, 925.08, 9.6, 971.98, 1017.58, 924.4, 5.15, 971.98, 1017.58, 924.4, 5.15, 313.1, 616.48, 325.53, -64.78, 'NA', 'Sell', 'Sell', 'Buy', 'Sell', 'N']
['NEWGEN.NS', 40.61, 1046.75, 1087.55, 406.37, 59.38, 1150.91, 1259.87, 1048.37, 9.95, 1150.91, 1259.87, 1048.37, 9.95, 1950.66, 2855.48, 1046.75, 86.35, 1950.66, 2855.48, 1046.75, 86.35, 94.55, 563.56, 118.2, -88.71, 'NA', 'Sell', 'Sell', 'Buy', 'Buy', 'N']
['COLPAL.NS', 23.45, 3459.9, 3467.25, 1908.5, 81.44, 4027.44, 4637.95, 3468.69, 16.4, 4027.44, 4637.95, 3468.69, 16.4, 4270.83, 5072.39, 3459.9, 23.44, 4270.83, 5072.39, 3459.9, 23.44, 1463.33, 2422.98, 1511.66, -56.31, 'NA', 'Sell', 'Buy', 'Buy', 'Buy', 'N']
['RAINBOW.NS', 45.93, 1241.25, 1567.19, 1006.66, 69.06, 1366.22, 1497.05, 1243.19, 10.07, 1366.22, 1497.05, 1243.19, 10.07, 1320.06, 1398.87, 1241.25, 6.35, 1320.06, 1398.87, 1241.25, 6.35, 609.45, 898.99, 620.45, -50.01, 'NA', 'Sell', 'Buy', 'Buy', 'Sell', 'N']
['PRUDENT.NS', 65.18, 2344.35, 2387.8, 1077.0, 65.11, 2607.14, 2884.06, 2348.4, 11.21, 2607.14, 2884.06, 2348.4, 11.21, 2480.95, 2610.44, 2344.35, 5.83, 2480.95, 2610.44, 2344.35, 5.83, 703.36, 1529.71, 738.94, -68.31, 'NA', 'Sell', 'Sell', 'Buy', 'Buy', 'N']
['NITIRAJ.NS', 26.46, 289.75, 294.75, 97.15, 61.04, 371.81, 469.47, 291.72, 28.32, 371.81, 469.47, 291.72, 28.32, 331.5, 375.45, 289.18, 14.41, 331.5, 375.45, 289.18, 14.41, 60.46, 245.78, 97.29, -66.42, 'NA', 'Sell', 'Sell', 'Buy', 'Buy', 'N']
